,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,signal,position,strategy_return,strategy_equity,buy_hold,strategy_drawdown
2010-10-11,1.4001,1.4007,1.3863,1.3883,-0.0040889526542322,-0.0040973352797123,0.0730406554336042,1.0730406554336045,1.2363580151491729,-0.1320955238809718,1.34937,1.31086,1,1.0,-0.0040889526542322,1.0637869221366776,1.0730406554336287,-0.05608279575966542
2010-10-12,1.3882,1.3936,1.3772,1.3915,0.0023049773103795,0.0023023249251887,0.0755139897974936,1.0755139897974937,1.2363580151491729,-0.1300950237559404,1.354015,1.3122399999999999,1,1.0,0.0023049773103795,1.0662389268552812,1.075513989797518,-0.05390708802101447
2010-10-13,1.3914,1.4001,1.3908,1.3959,0.0031620553359683,0.003157066552767,0.0789148245478414,1.0789148245478417,1.2363580151491729,-0.1273443360840224,1.358765,1.31385,1,1.0,0.0031620553359683,1.0696104333433611,1.078914824547866,-0.05091548988036946
2010-10-14,1.396,1.4122,1.3951,1.4081,0.0087398810803065,0.0087019094045533,0.0883444118101695,1.0883444118101695,1.2363580151491729,-0.1197174293573407,1.3638,1.315644,1,1.0,0.0087398810803065,1.0789587013330373,1.0883444118101941,-0.042620604126762884
2010-10-15,1.4078,1.4157,1.3936,1.3977,-0.0073858390739294,-0.0074132494324052,0.0803060751275293,1.0803060751275293,1.2363580151491729,-0.1262190547636923,1.3684100000000001,1.31704,1,1.0,-0.0073858390739294,1.0709896859975756,1.0803060751275537,-0.04969165427737837
2010-10-18,1.3972,1.3999,1.3827,1.3949,-0.0020032911211275,-0.0020053003926711,0.0781419075591263,1.0781419075591263,1.2363580151491729,-0.1279694923730945,1.372845,1.3184879999999999,1,1.0,-0.0020032911211275,1.0688441818687975,1.0781419075591505,-0.05159539854869791
2010-10-19,1.3946,1.4005,1.3711,1.3739,-0.0150548426410496,-0.015169317168287,0.0619106507961026,1.0619106507961027,1.2363580151491729,-0.1410977744436121,1.375295,1.3196160000000001,1,1.0,-0.0150548426410496,1.0527529009029613,1.0619106507961265,-0.0658734805835947
2010-10-20,1.3741,1.3991,1.3696,1.3956,0.015794453744814,0.0156710193827165,0.0786829494512271,1.0786829494512271,1.2363580151491729,-0.1275318829707439,1.3780800000000002,1.3218380000000003,1,1.0,0.015794453744814,1.0693805579009918,1.0786829494512513,-0.05111946248086817
2010-10-21,1.3956,1.405,1.387,1.3923,-0.002364574376612,-0.0023673743973791,0.0761323233884663,1.0761323233884663,1.2363580151491729,-0.1295948987246823,1.381125,1.3240319999999999,1,1.0,-0.002364574376612,1.0668519280349322,1.0761323233884907,-0.05336316108635163
2010-10-22,1.3925,1.3971,1.3857,1.3954,0.0022265316382963,0.0022240565898963,0.0785283660534841,1.078528366053484,1.2363580151491729,-0.1276569142285583,1.38347,1.326438,1,1.0,0.0022265316382963,1.0692273076060794,1.0785283660535085,-0.05125544421453358
2010-10-25,1.3951,1.408,1.3931,1.3954,0.0,0.0,0.0785283660534841,1.078528366053484,1.2363580151491729,-0.1276569142285583,1.38604,1.3287039999999999,1,1.0,0.0,1.0692273076060794,1.0785283660535085,-0.05125544421453358
2010-10-26,1.3954,1.3982,1.3821,1.3858,-0.0068797477425828,-0.0069035223118553,0.0711083629618161,1.071108362961816,1.2363580151491729,-0.1336584146036521,1.38741,1.330662,1,1.0,-0.0068797477425828,1.0618712934502685,1.0711083629618403,-0.05778256743048644
2010-10-27,1.386,1.3879,1.3732,1.3773,-0.0061336412180689,-0.0061525292699947,0.0645385685577351,1.064538568557735,1.2363580151491729,-0.1389722430607664,1.38817,1.332504,1,1.0,-0.0061336412180689,1.0553581559164777,1.0645385685577593,-0.06356179111127794
2010-10-28,1.3771,1.3945,1.3765,1.393,0.0113991142089595,0.0113346338565196,0.0766733652805671,1.0766733652805671,1.2363580151491729,-0.1291572893223317,1.3896849999999998,1.3347319999999998,1,1.0,0.0113991142089595,1.0673883040671266,1.0766733652805915,-0.052887225018521895
2010-10-29,1.3926,1.3952,1.3804,1.3944,0.0010050251256281,0.0010045204260054,0.0777554490647687,1.0777554490647687,1.2363580151491729,-0.1282820705176305,1.3904450000000002,1.33721,1,1.0,0.0010050251256281,1.0684610561315158,1.0777554490647931,-0.05193535288286203
2010-11-01,1.3963,1.4011,1.3861,1.3895,-0.0035140562248996,-0.0035202450232527,0.0739681558200631,1.073968155820063,1.2363580151491729,-0.1313453363340847,1.3915549999999999,1.339702,1,1.0,-0.0035140562248996,1.0647064239061539,1.0739681558200875,-0.05526690535767136
2010-11-02,1.3895,1.4058,1.3879,1.403,0.0097157250809645,0.0096688309199026,0.0844025351677213,1.0844025351677211,1.2363580151491729,-0.122905726431609,1.392525,1.342502,1,1.0,0.0097157250809645,1.075050818812763,1.084402535167746,-0.04608813833523763
2010-11-03,1.4031,1.4183,1.3988,1.4129,0.0070563079116179,0.0070315286693011,0.0920544133560039,1.092054413356004,1.2363580151491729,-0.1167166791697935,1.393545,1.345436,1,1.0,0.0070563079116179,1.0826367084109427,1.0920544133560286,-0.03935704251878646
2010-11-04,1.4131,1.4282,1.4099,1.4216,0.0061575483049047,0.0061386680686794,0.0987787911578279,1.098778791157828,1.2363580151491729,-0.1112778194548648,1.395025,1.3484359999999997,1,1.0,0.0061575483049047,1.0893030962396462,1.0987787911578528,-0.033441837104329346
2010-11-05,1.4215,1.4249,1.4021,1.403,-0.0130838491840179,-0.0131701967379805,0.0844025351677213,1.0844025351677211,1.2363580151491729,-0.122905726431609,1.395475,1.350974,1,1.0,-0.0130838491840179,1.0750508188127628,1.084402535167746,-0.046088138335237824
2010-11-08,1.4055,1.4085,1.3885,1.392,-0.00784034212402,-0.0078712392080961,0.0759004482918517,1.0759004482918515,1.2363580151491729,-0.129782445611404,1.39566,1.3534879999999998,1,1.0,-0.00784034212402,1.066622052592563,1.0759004482918764,-0.05356713368685034
2010-11-09,1.392,1.3973,1.3749,1.3771,-0.0107040229885057,-0.0107617231612847,0.0643839851599921,1.064383985159992,1.2363580151491729,-0.1390972743185807,1.3949399999999998,1.355654,1,1.0,-0.0107040229885057,1.055204905621565,1.0643839851600165,-0.06369777284494355
2010-11-10,1.3771,1.3825,1.3669,1.3782,0.0007987800450222,0.0007984611900274,0.0652341938475791,1.0652341938475791,1.2363580151491729,-0.1384096024006013,1.394055,1.357612,1,1.0,0.0007987800450222,1.0560477822435852,1.0652341938476035,-0.0629498733097822
2010-11-11,1.3781,1.3821,1.3634,1.3666,-0.0084167755042809,-0.0084523965764297,0.0562683567784803,1.0562683567784803,1.2363580151491729,-0.1456614153538395,1.39198,1.3592939999999998,1,1.0,-0.0084167755042809,1.0471592651386472,1.0562683567785047,-0.07083681386239174
2010-11-12,1.3664,1.3776,1.357,1.369,0.00175618322845,0.0017546429417708,0.058123357551397,1.058123357551397,1.2363580151491729,-0.1441610402600663,1.390545,1.3608839999999998,1,1.0,0.00175618322845,1.0489982686775998,1.0581233575514217,-0.06920503305840363
2010-11-15,1.3704,1.3751,1.3561,1.3584,-0.0077428780131482,-0.0077730097313659,0.0499304374710138,1.049930437471014,1.2363580151491729,-0.1507876969242322,1.38872,1.362304,1,1.0,-0.0077428780131482,1.0408760030472255,1.0499304374710383,-0.07641206494268474
2010-11-16,1.3586,1.3656,1.3445,1.3489,-0.0069935217903416,-0.0070180910814489,0.0425877260782174,1.0425877260782177,1.2363580151491729,-0.1567266816704188,1.38747,1.363916,1,1.0,-0.0069935217903416,1.033596614038871,1.0425877260782417,-0.08287119729180469
2010-11-17,1.3489,1.3566,1.3458,1.3528,0.0028912447179183,0.0028870731087365,0.0456021023342076,1.0456021023342077,1.2363580151491729,-0.1542885721430368,1.38533,1.3655259999999998,1,1.0,0.0028912447179183,1.0365849947896693,1.045602102334232,-0.0802195534853238
2010-11-18,1.3528,1.3668,1.3522,1.364,0.0082791247782378,0.008245040819037,0.0542587726078205,1.0542587726078203,1.2363580151491729,-0.1472868217054272,1.383915,1.3674100000000002,1,1.0,0.0082791247782378,1.045167011304782,1.054258772607845,-0.07260457640004547
2010-11-19,1.364,1.3731,1.3606,1.3668,0.0020527859237535,0.0020506818377292,0.0564229401762235,1.0564229401762235,1.2363580151491729,-0.1455363840960251,1.3824850000000002,1.369404,1,1.0,0.0020527859237535,1.04731251543356,1.0564229401762482,-0.07070083212872594
2010-11-22,1.3715,1.3786,1.3575,1.3627,-0.0029997073456248,-0.0030042154853616,0.0532539805224903,1.0532539805224903,1.2363580151491729,-0.1480995248812213,1.3808500000000001,1.370902,1,1.0,-0.0029997073456248,1.0441708843878492,1.053253980522515,-0.07348845766887244
2010-11-23,1.3627,1.3633,1.3357,1.3365,-0.019226535554414,-0.0194137691768013,0.0330035554181464,1.0330035554181465,1.2363580151491729,-0.1644786196549148,1.378385,1.3716600000000003,1,1.0,-0.019226535554414,1.0240950957542823,1.0330035554181707,-0.09130206477907686
2010-11-24,1.3367,1.3421,1.3282,1.3332,-0.0024691358024692,-0.0024721891453891,0.0304529293553854,1.0304529293553857,1.2363580151491729,-0.1665416354088534,1.3761800000000002,1.3723059999999998,1,1.0,-0.0024691358024692,1.0215664658882222,1.0304529293554097,-0.09354576338456072
2010-11-25,1.3335,1.3388,1.3284,1.3359,0.002025202520252,0.0020231545621818,0.032539805224917,1.032539805224917,1.2363580151491729,-0.1648537134283583,1.373325,1.3728760000000002,1,1.0,0.002025202520252,1.023635344869544,1.0325398052249413,-0.09171000998007389
2010-11-26,1.3358,1.3362,1.3198,1.324,-0.0089078523841604,-0.0089477644988128,0.0233420930592036,1.0233420930592037,1.2363580151491729,-0.1722930732683183,1.369805,1.373246,0,1.0,-0.0089078523841604,1.014516952322237,1.0233420930592279,-0.09980092313318195
2010-11-29,1.3281,1.3302,1.306,1.3132,-0.0081570996978852,-0.0081905508695159,0.0149945895810772,1.0149945895810772,1.2363580151491729,-0.1790447611902987,1.36599,1.3733859999999998,0,0.0,-0.0,1.014516952322237,1.0149945895811012,-0.09980092313318195
2010-11-30,1.3125,1.315,1.2966,1.2984,-0.0112701797136764,-0.0113341694270561,0.0035554181480892,1.0035554181480892,1.2363580151491729,-0.1882970742685682,1.36076,1.3728559999999999,0,0.0,-0.0,1.014516952322237,1.003555418148113,-0.09980092313318195
2010-12-01,1.3001,1.3181,1.2968,1.3136,0.0117067159581023,0.0116387224977823,0.0153037563765634,1.0153037563765634,1.2363580151491729,-0.1787946986746698,1.355795,1.3723299999999998,0,0.0,0.0,1.014516952322237,1.0153037563765877,-0.09980092313318195
2010-12-02,1.3139,1.325,1.3056,1.3209,0.0055572472594396,0.0055418627316539,0.0209460503941858,1.0209460503941858,1.2363580151491729,-0.1742310577644423,1.35076,1.3721200000000002,0,0.0,0.0,1.014516952322237,1.0209460503942103,-0.09980092313318195
2010-12-03,1.3208,1.3438,1.3191,1.3414,0.0155197214020743,0.015400522235819,0.0367908486628518,1.036790848662852,1.2363580151491729,-0.1614153538384608,1.34768,1.371978,0,0.0,0.0,1.014516952322237,1.0367908486628765,-0.09980092313318195
2010-12-06,1.3384,1.3422,1.3244,1.3305,-0.00812583867601,-0.0081590332478928,0.028366053485854,1.028366053485854,1.2363580151491729,-0.1682295573893483,1.344605,1.371708,0,0.0,-0.0,1.014516952322237,1.0283660534858785,-0.09980092313318195
2010-12-07,1.3306,1.34,1.3253,1.326,-0.0033821871476887,-0.003387919671936,0.0248879270366348,1.024887927036635,1.2363580151491729,-0.1710427606901734,1.34205,1.37106,0,0.0,-0.0,1.014516952322237,1.0248879270366593,-0.09980092313318195
2010-12-08,1.3261,1.328,1.3177,1.3259,-7.541478129713397e-05,-7.541762513473217e-05,0.0248106353377632,1.0248106353377633,1.2363580151491729,-0.1711052763190806,1.3394350000000002,1.3703359999999998,0,0.0,-0.0,1.014516952322237,1.0248106353377877,-0.09980092313318195
2010-12-09,1.3261,1.3323,1.3162,1.3237,-0.0016592503205369,-0.0016606284009479,0.0231102179625894,1.0231102179625895,1.2363580151491729,-0.1724806201550396,1.3372899999999999,1.369556,0,0.0,-0.0,1.014516952322237,1.023110217962614,-0.09980092313318195
2010-12-10,1.3237,1.3283,1.3176,1.3222,-0.0011331872780842,-0.0011338298202474,0.0219508424795162,1.0219508424795165,1.2363580151491729,-0.173418354588648,1.3349499999999999,1.368416,0,0.0,-0.0,1.014516952322237,1.0219508424795407,-0.09980092313318195
2010-12-13,1.3198,1.3433,1.3178,1.3389,0.0126304643775525,0.0125513654038561,0.0348585561910637,1.0348585561910637,1.2363580151491729,-0.1629782445611411,1.3339750000000001,1.367848,0,0.0,0.0,1.014516952322237,1.0348585561910884,-0.09980092313318195
2010-12-14,1.3388,1.3497,1.3361,1.3376,-0.0009709462992009,-0.0009714179728968,0.0338537641057334,1.0338537641057337,1.2363580151491729,-0.1637909477369352,1.33341,1.3669280000000001,0,0.0,-0.0,1.014516952322237,1.0338537641057581,-0.09980092313318195
2010-12-15,1.3375,1.3382,1.3205,1.3211,-0.0123355263157894,-0.0124122404461287,0.0211006337919292,1.0211006337919293,1.2363580151491729,-0.1741060265066276,1.331825,1.3655,0,0.0,-0.0,1.014516952322237,1.0211006337919537,-0.09980092313318195
2010-12-16,1.3213,1.3266,1.3178,1.3241,0.002270834910302,0.0022682604614027,0.0234193847580754,1.0234193847580757,1.2363580151491729,-0.1722305576394108,1.32983,1.364142,0,0.0,0.0,1.014516952322237,1.0234193847581,-0.09980092313318195
2010-12-17,1.3241,1.3359,1.313,1.3187,-0.0040782418246356,-0.0040865805320578,0.0192456330190122,1.0192456330190125,1.2363580151491729,-0.175606401600401,1.327425,1.362636,0,0.0,-0.0,1.014516952322237,1.0192456330190367,-0.09980092313318195
2010-12-20,1.3185,1.3187,1.3092,1.3128,-0.0044741032835368,-0.0044841420377722,0.0146854227855912,1.0146854227855913,1.2363580151491729,-0.1792948237059275,1.32493,1.361126,0,0.0,-0.0,1.014516952322237,1.0146854227856157,-0.09980092313318195
2010-12-21,1.3128,1.3202,1.3072,1.31,-0.0021328458257159,-0.0021351235806838,0.0125212552171882,1.0125212552171885,1.2363580151491729,-0.1810452613153297,1.3236050000000001,1.359496,0,0.0,-0.0,1.014516952322237,1.0125212552172125,-0.09980092313318195
2010-12-22,1.3101,1.3181,1.3075,1.3098,-0.0001526717557251,-0.000152683411244,0.0123666718194452,1.0123666718194453,1.2363580151491729,-0.1811702925731441,1.322435,1.357774,0,0.0,-0.0,1.014516952322237,1.0123666718194695,-0.09980092313318195
2010-12-23,1.3098,1.3153,1.305,1.3113,0.0011452130096196,0.0011445577534252,0.0135260473025182,1.0135260473025185,1.2363580151491729,-0.1802325581395358,1.3212050000000002,1.3558379999999999,0,0.0,0.0,1.014516952322237,1.0135260473025425,-0.09980092313318195
2010-12-24,1.3113,1.3148,1.3086,1.3121,0.0006100815984138,0.0006098955742915,0.0141443808934906,1.014144380893491,1.2363580151491729,-0.1797324331082779,1.3206099999999998,1.354126,0,0.0,0.0,1.014516952322237,1.0141443808935149,-0.09980092313318195
2010-12-27,1.3114,1.317,1.307,1.3163,0.0032009755354012,0.0031958633196919,0.0173906322460952,1.0173906322460953,1.2363580151491729,-0.1771067766941745,1.3207650000000002,1.352554,0,0.0,0.0,1.014516952322237,1.0173906322461197,-0.09980092313318195
2010-12-28,1.3164,1.3276,1.309,1.3114,-0.0037225556484085,-0.003729501601843,0.0136033390013896,1.0136033390013897,1.2363580151491729,-0.1801700425106287,1.321415,1.351304,0,0.0,-0.0,1.014516952322237,1.013603339001414,-0.09980092313318195
2010-12-29,1.3114,1.3239,1.308,1.3224,0.0083879823089829,0.0083529986772955,0.0221054258772592,1.0221054258772593,1.2363580151491729,-0.1732933233308337,1.321855,1.3498399999999997,0,0.0,0.0,1.014516952322237,1.022105425877284,-0.09980092313318195
2010-12-30,1.3224,1.3315,1.3211,1.3287,0.0047640653357532,0.0047527530904478,0.0269748029061664,1.0269748029061665,1.2363580151491729,-0.1693548387096782,1.3222450000000001,1.3485680000000002,0,0.0,0.0,1.014516952322237,1.0269748029061911,-0.09980092313318195
2010-12-31,1.3288,1.3424,1.3282,1.3385,0.0073756303153458,0.0073485633631449,0.0345493893955775,1.0345493893955775,1.2363580151491729,-0.1632283070767701,1.3221,1.34743,0,0.0,0.0,1.014516952322237,1.0345493893956024,-0.09980092313318195
2011-01-03,1.3285,1.3395,1.3247,1.336,-0.00186776242062,-0.001869508863816,0.0326170969237891,1.0326170969237891,1.2363580151491729,-0.1647911977994506,1.322375,1.346242,0,0.0,-0.0,1.014516952322237,1.0326170969238138,-0.09980092313318195
2011-01-04,1.3359,1.3434,1.329,1.3307,-0.0039670658682635,-0.0039749555468943,0.0285206368835972,1.0285206368835973,1.2363580151491729,-0.1681045261315338,1.32261,1.3451399999999998,0,0.0,-0.0,1.014516952322237,1.028520636883622,-0.09980092313318195
2011-01-05,1.3307,1.3325,1.3123,1.3149,-0.0118734500638761,-0.0119445024568236,0.0163085484618936,1.0163085484618937,1.2363580151491729,-0.1779819954988757,1.32206,1.343892,0,0.0,-0.0,1.014516952322237,1.0163085484619183,-0.09980092313318195
2011-01-06,1.315,1.317,1.2995,1.3002,-0.0111795573807893,-0.0112425183225047,0.0049466687277772,1.0049466687277773,1.2363580151491729,-0.1871717929482379,1.320885,1.3420360000000002,0,0.0,-0.0,1.014516952322237,1.0049466687278015,-0.09980092313318195
2011-01-07,1.3001,1.3021,1.2899,1.2905,-0.0074603907091217,-0.0074883586116998,-0.0025506260627622,0.9974493739372378,1.2363580151491729,-0.1932358089522389,1.3193000000000001,1.339958,0,0.0,-0.0,1.014516952322237,0.9974493739372617,-0.09980092313318195
2011-01-10,1.2877,1.2964,1.287,1.2949,0.0034095311894615,0.0034037319161259,0.0008502086875856,1.0008502086875857,1.2363580151491729,-0.1904851212803209,1.3171,1.338066,0,0.0,0.0,1.014516952322237,1.0008502086876097,-0.09980092313318195
2011-01-11,1.2949,1.2993,1.2903,1.2973,0.0018534249749015,0.0018517095021724,0.0027052094605026,1.002705209460503,1.2363580151491729,-0.1889847461865474,1.315085,1.335952,0,0.0,0.0,1.014516952322237,1.0027052094605267,-0.09980092313318195
2011-01-12,1.2971,1.3145,1.2959,1.3134,0.0124103908116857,0.0123340131799054,0.0151491729788206,1.015149172978821,1.2363580151491729,-0.178919729932484,1.3147,1.3339619999999999,0,0.0,0.0,1.014516952322237,1.0151491729788449,-0.09980092313318195
2011-01-13,1.3132,1.3383,1.3085,1.3363,0.0174356631643064,0.017285406030143,0.0328489720204037,1.0328489720204037,1.2363580151491729,-0.164603650912729,1.31531,1.332256,0,0.0,0.0,1.014516952322237,1.0328489720204284,-0.09980092313318195
2011-01-14,1.3363,1.3457,1.3313,1.3386,0.0017211703958692,0.0017196908795266,0.0346266810944493,1.034626681094449,1.2363580151491729,-0.1631657914478627,1.3163049999999998,1.330968,0,0.0,0.0,1.014516952322237,1.034626681094474,-0.09980092313318195
2011-01-17,1.3383,1.3384,1.3242,1.3293,-0.0069475571492604,-0.0069718037929883,0.0274385530993959,1.027438553099396,1.2363580151491729,-0.1689797449362348,1.31713,1.329714,0,0.0,-0.0,1.014516952322237,1.0274385530994206,-0.09980092313318195
2011-01-18,1.3293,1.3466,1.325,1.3386,0.0069961633942676,0.0069718037929883,0.0346266810944493,1.034626681094449,1.2363580151491729,-0.1631657914478627,1.3185600000000002,1.3289440000000001,0,0.0,0.0,1.014516952322237,1.034626681094474,-0.09980092313318195
2011-01-19,1.3386,1.3539,1.3365,1.3473,0.0064993276557596,0.0064782980952601,0.0413510588962733,1.041351058896273,1.2363580151491729,-0.1577269317329339,1.320435,1.328326,0,0.0,0.0,1.014516952322237,1.0413510588962982,-0.09980092313318195
2011-01-20,1.3446,1.3523,1.3394,1.3471,-0.0001484450382245,-0.0001484560572797,0.0411964754985303,1.0411964754985303,1.2363580151491729,-0.1578519629907483,1.322225,1.3279360000000002,0,0.0,-0.0,1.014516952322237,1.0411964754985552,-0.09980092313318195
2011-01-21,1.3468,1.3625,1.3446,1.3619,0.010986563729493,0.0109266498703894,0.0526356469315185,1.0526356469315186,1.2363580151491729,-0.1485996499124786,1.324715,1.3277940000000001,0,0.0,0.0,1.014516952322237,1.0526356469315437,-0.09980092313318195
2011-01-24,1.364,1.3686,1.3537,1.3638,0.0013951097731108,0.0013941375116406,0.0541041892100775,1.0541041892100775,1.2363580151491729,-0.1474118529632416,1.3270899999999999,1.327902,0,0.0,0.0,1.014516952322237,1.0541041892101026,-0.09980092313318195
2011-01-25,1.3637,1.3704,1.357,1.3681,0.0031529549787361,0.0031479948395161,0.0574277322615539,1.057427732261554,1.2363580151491729,-0.1447236809202308,1.329925,1.3282859999999999,1,0.0,0.0,1.014516952322237,1.0574277322615793,-0.09980092313318195
2011-01-26,1.3682,1.3722,1.3639,1.3712,0.0022659162341933,0.0022633529174469,0.0598237749265717,1.0598237749265718,1.2363580151491729,-0.1427856964241066,1.3323649999999998,1.328654,1,1.0,0.0022659162341933,1.0168157627543684,1.059823774926597,-0.09776114743090357
2011-01-27,1.3712,1.3758,1.3635,1.3732,0.0014585764294048,0.0014575137400215,0.0613696089040025,1.0613696089040026,1.2363580151491729,-0.1415353838459622,1.33459,1.3288379999999997,1,1.0,0.0014585764294048,1.0182988662589691,1.0613696089040279,-0.09644516310685304
2011-01-28,1.3733,1.3746,1.3581,1.3609,-0.0089571803087677,-0.008997537017265,0.0518627299428029,1.051862729942803,1.2363580151491729,-0.1492248062015511,1.3357100000000002,1.32872,1,1.0,-0.0089571803087677,1.0091777797056738,1.0518627299428283,-0.10453846669976419
2011-01-31,1.3586,1.3739,1.3568,1.3692,0.0060989051363067,0.0060803820897582,0.0582779409491407,1.0582779409491407,1.2363580151491729,-0.1440360090022514,1.33737,1.3288499999999999,1,1.0,0.0060989051363067,1.0153326592497673,1.0582779409491663,-0.09907713175495429
2011-02-01,1.3691,1.3842,1.3686,1.3829,0.0100058428279288,0.0099561158145825,0.0688669036945419,1.068866903694542,1.2363580151491729,-0.1354713678419612,1.33998,1.3297780000000001,1,1.0,0.0100058428279288,1.0254919182562836,1.0688669036945677,-0.09006263913520746
2011-02-02,1.3828,1.3861,1.3765,1.3808,-0.0015185479788849,-0.0015197021414491,0.0672437780182395,1.0672437780182396,1.2363580151491729,-0.136784196049013,1.343275,1.33073,1,1.0,-0.0015185479788849,1.0239346595764527,1.0672437780182653,-0.09144442267546059
2011-02-03,1.3807,1.3825,1.3607,1.363,-0.0128910776361529,-0.0129748886326308,0.0534858556191053,1.0534858556191051,1.2363580151491729,-0.1479119779944993,1.346415,1.3312719999999998,1,1.0,-0.0128910776361529,1.0107350383855047,1.0534858556191307,-0.10315668315951107
2011-02-04,1.3632,1.3673,1.354,1.3582,-0.0035216434336022,-0.0035278590168415,0.0497758540732713,1.0497758540732711,1.2363580151491729,-0.1509127281820462,1.3497999999999999,1.331956,1,1.0,-0.0035216434336022,1.0071755899744628,1.0497758540732969,-0.10631504553723235
2011-02-07,1.3562,1.3626,1.3506,1.3583,7.362685907819078e-05,7.36241487540362e-05,0.0498531457721429,1.049853145772143,1.2363580151491729,-0.150850212553139,1.35297,1.3328579999999999,1,1.0,7.362685907819078e-05,1.007249745149693,1.0498531457721685,-0.10624924632102975
2011-02-08,1.3582,1.3688,1.357,1.3624,0.0030184789810792,0.0030139325200333,0.0530221054258761,1.0530221054258762,1.2363580151491729,-0.1482870717679426,1.356225,1.334138,1,1.0,0.0030184789810792,1.0102901073341246,1.0530221054259017,-0.1035514784567261
2011-02-09,1.3625,1.3744,1.3608,1.3733,0.0080005871990604,0.0079687521877576,0.0614469006028741,1.0614469006028742,1.2363580151491729,-0.1414728682170549,1.35922,1.3353320000000002,1,1.0,0.0080005871990604,1.0183730214341995,1.0614469006029,-0.09637936389065024
2011-02-10,1.3731,1.3736,1.3575,1.3599,-0.0097575183863685,-0.0098054349213228,0.0510898129540877,1.0510898129540878,1.2363580151491729,-0.1498499624906232,1.3604,1.336112,1,1.0,-0.0097575183863685,1.0084362279533736,1.0510898129541133,-0.10519645886178926
2011-02-11,1.3599,1.3621,1.3495,1.3547,-0.003823810574307,-0.0038311400282226,0.0470706446127675,1.0470706446127676,1.2363580151491729,-0.153100775193799,1.361205,1.336378,1,1.0,-0.003823810574307,1.0045801588414112,1.0470706446127929,-0.10861801810432097
2011-02-14,1.3506,1.3558,1.3426,1.3485,-0.0045766590389015,-0.004587164006906,0.0422785592827319,1.042278559282732,1.2363580151491729,-0.1569767441860471,1.362165,1.336738,1,1.0,-0.0045766590389015,0.9999825379771485,1.0422785592827573,-0.11269756950887774
2011-02-15,1.3488,1.3551,1.3459,1.3485,0.0,0.0,0.0422785592827319,1.042278559282732,1.2363580151491729,-0.1569767441860471,1.36266,1.3371879999999998,1,1.0,0.0,0.9999825379771485,1.0422785592827573,-0.11269756950887774
2011-02-16,1.3484,1.3588,1.346,1.3569,0.0062291434927697,0.0062098225721224,0.0487710619879413,1.0487710619879411,1.2363580151491729,-0.1517254313578401,1.36314,1.3378079999999999,1,1.0,0.0062291434927697,1.0062115726964722,1.0487710619879669,-0.10717043534786523
2011-02-17,1.3568,1.3619,1.3533,1.3607,0.0028005011423097,0.0027965870449057,0.0517081465450599,1.05170814654506,1.2363580151491729,-0.1493498374593654,1.36382,1.338548,1,1.0,0.0028005011423097,1.009029469355214,1.0517081465450857,-0.104670065132169
2011-02-18,1.3608,1.3715,1.3543,1.3693,0.0063202763283602,0.0063003871413751,0.0583552326480123,1.0583552326480123,1.2363580151491729,-0.143973493373344,1.3641900000000002,1.3394899999999998,1,1.0,0.0063202763283602,1.0154068144249977,1.0583552326480383,-0.09901133253875148
2011-02-21,1.3699,1.3716,1.3644,1.3674,-0.0013875702913898,-0.0013885338584944,0.0568866903694529,1.056886690369453,1.2363580151491729,-0.1451612903225815,1.36437,1.34006,1,1.0,-0.0013875702913898,1.0139978660956268,1.056886690369479,-0.1002615176465996
2011-02-22,1.3677,1.3704,1.3523,1.3651,-0.0016820242796548,-0.0016834404707614,0.0551089812954075,1.0551089812954075,1.2363580151491729,-0.1465991497874477,1.36422,1.34061,1,1.0,-0.0016820242796548,1.0122922970653359,1.0551089812954335,-0.10177489961925774
2011-02-23,1.3649,1.379,1.3644,1.3744,0.0068126877151857,0.0067895862210588,0.0622971092904609,1.062297109290461,1.2363580151491729,-0.1407851962990756,1.3643800000000001,1.3416759999999999,1,1.0,0.0068126877151857,1.01918872836173,1.062297109290487,-0.09565557251242238
2011-02-24,1.3746,1.3821,1.3702,1.3799,0.0040017462165307,0.0039937605275176,0.0665481527283955,1.0665481527283955,1.2363580151491729,-0.1373468367091782,1.364715,1.342792,1,1.0,0.0040017462165307,1.0232672629993824,1.0665481527284217,-0.09203661562128325
2011-02-25,1.3798,1.3838,1.372,1.3748,-0.0036959199942023,-0.0037027667818298,0.0626062760859471,1.0626062760859472,1.2363580151491729,-0.1405351337834466,1.36541,1.3439139999999998,1,1.0,-0.0036959199942023,1.0194853490626503,1.0626062760859734,-0.09539237564761216
2011-02-28,1.3754,1.3856,1.3709,1.3804,0.0040733197556008,0.0040650462481695,0.0669346112227535,1.0669346112227536,1.2363580151491729,-0.1370342585646418,1.3659700000000001,1.345266,1,1.0,0.0040733197556008,1.0236380388755328,1.0669346112227798,-0.09170761954027042
2011-03-01,1.3822,1.3854,1.376,1.3776,-0.0020283975659229,-0.002030457550382,0.0647704436543503,1.0647704436543504,1.2363580151491729,-0.1387846961740442,1.365705,1.346618,1,1.0,-0.0020283975659229,1.0215616939690917,1.0647704436543766,-0.09354999759394118
